wrist_x,wrist_y,wrist_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,label
0.197554,0.778942,0.0,0.382872,0.619089,0.016471,0.391865,0.742977,-0.006891,WHAT IS UP
0.21101,0.793469,0.0,0.393404,0.63018,0.002591,0.394488,0.767342,-0.014155,WHAT IS UP
0.204765,0.808611,0.0,0.387073,0.63048,0.00618,0.39202,0.755288,-0.006674,WHAT IS UP
0.20433,0.798218,0.0,0.383939,0.619146,-0.005802,0.393858,0.746753,-0.019812,WHAT IS UP
0.194387,0.807136,0.0,0.369756,0.573657,-0.01265,0.390482,0.696223,-0.017838,WHAT IS UP
0.199405,0.805772,0.0,0.266362,0.411642,-0.059761,0.312539,0.422379,-0.078341,WHAT IS UP
0.230737,0.830075,0.0,0.173812,0.415932,-0.048394,0.228655,0.394248,-0.059594,WHAT IS UP
0.217591,0.844262,0.0,0.149046,0.439789,-0.063056,0.197956,0.409755,-0.101797,WHAT IS UP
0.212411,0.898717,0.0,0.04569,0.570199,-0.053214,0.109854,0.50157,-0.069248,WHAT IS UP
0.205774,0.907122,0.0,0.02339,0.5959,-0.076064,0.094122,0.533555,-0.092458,WHAT IS UP
0.197419,0.882253,1e-06,0.02408,0.574113,-0.09291,0.095444,0.515466,-0.107472,WHAT IS UP
0.198661,0.870892,1e-06,0.034314,0.548485,-0.092647,0.10577,0.497569,-0.112424,WHAT IS UP
0.196708,0.872296,1e-06,0.054392,0.531426,-0.084946,0.12566,0.489772,-0.100287,WHAT IS UP
0.196444,0.856187,1e-06,0.082503,0.501258,-0.069046,0.14794,0.462946,-0.087877,WHAT IS UP
0.17833,0.819274,1e-06,0.204956,0.384961,-0.068079,0.269844,0.394362,-0.090524,WHAT IS UP
0.171924,0.788868,1e-06,0.243177,0.378423,-0.023766,0.279231,0.388438,-0.046157,WHAT IS UP
0.165953,0.761514,0.0,0.340969,0.423315,-0.010563,0.385503,0.486103,-0.024292,WHAT IS UP
0.165793,0.746813,0.0,0.396193,0.531366,0.03836,0.422115,0.623381,0.017499,WHAT IS UP
0.188083,0.733333,0.0,0.400589,0.551301,0.0293,0.422511,0.640306,0.009032,WHAT IS UP
0.202607,0.738679,0.0,0.400963,0.568189,0.003379,0.423408,0.657643,-0.020286,WHAT IS UP
0.207421,0.74055,0.0,0.404424,0.582053,-0.0049,0.422866,0.678597,-0.029391,WHAT IS UP
0.225963,0.763731,0.0,0.41665,0.62183,-0.021153,0.428603,0.736909,-0.039788,WHAT IS UP
0.221865,0.767623,0.0,0.41609,0.628238,-0.005681,0.425653,0.742706,-0.024486,WHAT IS UP
0.22306,0.769462,0.0,0.415113,0.630911,-0.004477,0.425801,0.743806,-0.020986,WHAT IS UP
0.223402,0.759251,0.0,0.415667,0.627005,-0.00041,0.425255,0.738923,-0.018854,WHAT IS UP
0.205067,0.782998,0.0,0.366765,0.475086,-0.015317,0.421675,0.547032,-0.013336,WHAT IS UP
0.216716,0.783448,0.0,0.291696,0.370357,-0.024212,0.359774,0.402013,-0.023018,WHAT IS UP
0.221387,0.773896,0.0,0.243823,0.34275,-0.015624,0.301394,0.34841,-0.026131,WHAT IS UP
0.207719,0.790034,0.0,0.166883,0.366921,-0.04667,0.240812,0.353702,-0.058213,WHAT IS UP
0.20697,0.840511,0.0,0.082993,0.46448,-0.064853,0.162229,0.421535,-0.078587,WHAT IS UP
0.204237,0.853112,0.0,0.078537,0.480497,-0.067419,0.159126,0.43928,-0.086455,WHAT IS UP
0.201074,0.847472,0.0,0.072909,0.486335,-0.068692,0.150445,0.446566,-0.080216,WHAT IS UP
0.198019,0.837153,0.0,0.065013,0.489261,-0.073296,0.142805,0.441753,-0.083147,WHAT IS UP
0.197918,0.83138,0.0,0.065758,0.48887,-0.079175,0.144415,0.440266,-0.088421,WHAT IS UP
0.19739,0.830118,0.0,0.069948,0.485161,-0.075312,0.151303,0.438992,-0.08435,WHAT IS UP
0.197332,0.832945,0.0,0.067338,0.48525,-0.082772,0.148286,0.437793,-0.093536,WHAT IS UP
0.189966,0.817093,1e-06,0.101725,0.459057,-0.071475,0.181209,0.416523,-0.082992,WHAT IS UP
0.183479,0.803429,1e-06,0.149679,0.425561,-0.07518,0.229795,0.391944,-0.091041,WHAT IS UP
0.185025,0.782192,1e-06,0.237461,0.379029,-0.051443,0.301732,0.412206,-0.063586,WHAT IS UP
0.179599,0.744974,0.0,0.374402,0.48796,0.021867,0.407965,0.57971,0.004823,WHAT IS UP
0.194078,0.7156,0.0,0.386482,0.505471,0.025297,0.424126,0.612784,0.004519,WHAT IS UP
0.22389,0.71876,0.0,0.405467,0.555253,0.00143,0.418035,0.672822,-0.016313,WHAT IS UP
0.236302,0.727823,0.0,0.411187,0.572888,0.003642,0.419063,0.690319,-0.018021,WHAT IS UP
0.236987,0.740991,0.0,0.412808,0.580657,-0.003792,0.42198,0.700562,-0.024433,WHAT IS UP
0.230979,0.749708,0.0,0.408774,0.579917,0.002803,0.422081,0.693436,-0.013998,WHAT IS UP
0.232749,0.759415,0.0,0.399154,0.517477,-0.03022,0.431104,0.619914,-0.022386,WHAT IS UP
0.248489,0.752407,0.0,0.377547,0.461935,-0.026691,0.426325,0.534756,-0.026844,WHAT IS UP
0.254193,0.738762,0.0,0.305278,0.365075,-0.056865,0.375545,0.410584,-0.055804,WHAT IS UP
0.25713,0.788505,0.0,0.144598,0.389031,-0.060477,0.216385,0.349996,-0.063687,WHAT IS UP
0.236339,0.795544,0.0,0.126004,0.396847,-0.056442,0.207685,0.362196,-0.075677,WHAT IS UP
0.236003,0.808216,0.0,0.116857,0.417814,-0.077762,0.197008,0.380834,-0.09418,WHAT IS UP
0.228838,0.808682,0.0,0.109917,0.430284,-0.064668,0.187092,0.390353,-0.078638,WHAT IS UP
0.224932,0.803373,0.0,0.110004,0.427262,-0.071857,0.185717,0.387637,-0.080819,WHAT IS UP
0.222345,0.799808,0.0,0.109891,0.426235,-0.068101,0.185815,0.385018,-0.083019,WHAT IS UP
0.221374,0.800217,0.0,0.106866,0.42978,-0.06745,0.182465,0.388144,-0.081814,WHAT IS UP
0.216618,0.803817,0.0,0.105382,0.428506,-0.068131,0.180927,0.389313,-0.084381,WHAT IS UP
0.214054,0.802377,0.0,0.109173,0.422585,-0.06696,0.183925,0.387215,-0.081826,WHAT IS UP
0.212844,0.794713,1e-06,0.125556,0.409186,-0.070743,0.203221,0.372155,-0.088747,WHAT IS UP
0.202392,0.783005,1e-06,0.332658,0.377539,0.015809,0.387643,0.429949,-0.000585,WHAT IS UP
0.208708,0.742988,0.0,0.348789,0.389081,-0.002903,0.40802,0.470859,-0.027171,WHAT IS UP
0.213382,0.717236,0.0,0.37731,0.412208,0.004113,0.432607,0.511236,-0.01466,WHAT IS UP
0.208162,0.701324,0.0,0.395981,0.447183,0.009967,0.433516,0.570561,-0.004074,WHAT IS UP
0.225516,0.742711,0.0,0.410069,0.515066,0.012889,0.422202,0.662547,-0.004933,WHAT IS UP
0.233927,0.742954,0.0,0.412479,0.536318,-0.013603,0.443894,0.678617,-0.030232,WHAT IS UP
0.238758,0.746498,0.0,0.413363,0.543488,-0.030663,0.469315,0.680922,-0.043229,WHAT IS UP
0.240642,0.747468,0.0,0.414556,0.546567,-0.035963,0.46246,0.68443,-0.04352,WHAT IS UP
0.240301,0.748818,0.0,0.414059,0.551592,-0.033297,0.459499,0.67699,-0.038748,WHAT IS UP
0.241009,0.747587,0.0,0.413053,0.547307,-0.028002,0.452765,0.670673,-0.035454,WHAT IS UP
0.235488,0.74487,0.0,0.41241,0.544576,-0.0307,0.451665,0.678125,-0.038607,WHAT IS UP
0.226425,0.737903,0.0,0.402422,0.530676,-0.029273,0.410116,0.660962,-0.038354,WHAT IS UP
0.202511,0.796704,0.0,0.094407,0.396253,-0.053417,0.184754,0.356104,-0.074387,WHAT IS UP
0.212006,0.830255,0.0,0.072148,0.451596,-0.066153,0.155885,0.400684,-0.082726,WHAT IS UP
0.211659,0.817603,1e-06,0.077907,0.448537,-0.072243,0.164378,0.408891,-0.085952,WHAT IS UP
0.20764,0.813567,1e-06,0.079154,0.442929,-0.076963,0.16753,0.40509,-0.090908,WHAT IS UP
0.206915,0.80944,1e-06,0.074888,0.446583,-0.075499,0.156693,0.407985,-0.089988,WHAT IS UP
0.205956,0.80881,1e-06,0.071592,0.445383,-0.076031,0.158257,0.404494,-0.090087,WHAT IS UP
0.20733,0.810298,1e-06,0.073009,0.445512,-0.082499,0.159751,0.406112,-0.101493,WHAT IS UP
0.205761,0.798825,1e-06,0.090515,0.437264,-0.079433,0.178579,0.390832,-0.094589,WHAT IS UP
0.20479,0.789969,1e-06,0.131937,0.398756,-0.065427,0.224665,0.383397,-0.080991,WHAT IS UP
0.191378,0.786719,1e-06,0.20134,0.373435,-0.042549,0.243889,0.37148,-0.061445,WHAT IS UP
0.190049,0.777089,1e-06,0.243632,0.364321,-0.017774,0.325335,0.416245,-0.03329,WHAT IS UP
0.186948,0.777706,0.0,0.368168,0.459102,0.002355,0.420172,0.579305,-0.016521,WHAT IS UP
0.200029,0.747067,0.0,0.392138,0.494678,-0.003163,0.43566,0.622233,-0.022601,WHAT IS UP
0.22084,0.742196,0.0,0.406745,0.525308,-0.026964,0.421819,0.661975,-0.041752,WHAT IS UP
0.251238,0.759317,0.0,0.423636,0.565749,-0.022272,0.422674,0.706351,-0.036757,WHAT IS UP
0.249754,0.768434,0.0,0.427213,0.578236,-0.013205,0.42219,0.716248,-0.026822,WHAT IS UP
0.250606,0.764921,0.0,0.426182,0.580429,-0.015933,0.427416,0.720253,-0.028968,WHAT IS UP
0.246922,0.764311,0.0,0.42514,0.581655,-0.019202,0.431588,0.71837,-0.032412,WHAT IS UP
0.232367,0.773065,0.0,0.411177,0.557689,-0.007137,0.422582,0.68707,-0.021073,WHAT IS UP
0.224374,0.766092,0.0,0.401965,0.527179,-0.021891,0.436785,0.648371,-0.026795,WHAT IS UP
0.222466,0.760248,0.0,0.388321,0.505551,-0.025883,0.430646,0.614931,-0.032231,WHAT IS UP
0.20025,0.777943,0.0,0.135576,0.382099,-0.072534,0.201204,0.360378,-0.087846,WHAT IS UP
0.196333,0.775187,0.0,0.111873,0.397472,-0.065902,0.17201,0.365345,-0.084404,WHAT IS UP
0.200576,0.799669,0.0,0.080634,0.422041,-0.066709,0.145499,0.388459,-0.087665,WHAT IS UP
0.197764,0.807207,0.0,0.082154,0.426798,-0.072246,0.145718,0.392953,-0.095138,WHAT IS UP
0.196919,0.809592,0.0,0.080918,0.431704,-0.067637,0.144405,0.399798,-0.087074,WHAT IS UP
0.19385,0.812519,0.0,0.081623,0.433792,-0.065741,0.144466,0.40146,-0.088193,WHAT IS UP
0.194304,0.813312,0.0,0.091256,0.427705,-0.067402,0.155571,0.393572,-0.082513,WHAT IS UP
0.195683,0.802285,0.0,0.105306,0.41458,-0.057462,0.166411,0.382965,-0.075492,WHAT IS UP
0.201528,0.794666,0.0,0.134403,0.393904,-0.054098,0.195032,0.367974,-0.073899,WHAT IS UP
0.203251,0.788808,1e-06,0.185277,0.376131,-0.046438,0.247883,0.368543,-0.06066,WHAT IS UP
0.212303,0.794295,0.0,0.316637,0.397109,0.003293,0.378892,0.457326,-0.010562,WHAT IS UP
0.224464,0.777537,0.0,0.346668,0.413942,-0.008962,0.40967,0.49276,-0.022713,WHAT IS UP
0.232747,0.773164,0.0,0.374997,0.444053,-0.008148,0.436961,0.537426,-0.018556,WHAT IS UP
0.239141,0.779673,0.0,0.418072,0.533485,0.006103,0.429679,0.665135,-0.002092,WHAT IS UP
0.258354,0.774164,0.0,0.419871,0.547861,-0.024734,0.465813,0.685673,-0.041264,WHAT IS UP
0.257638,0.781293,0.0,0.423642,0.554693,-0.028075,0.465103,0.68254,-0.041038,WHAT IS UP
0.259225,0.777794,0.0,0.423532,0.553878,-0.030549,0.472419,0.687207,-0.043507,WHAT IS UP
0.258078,0.779905,0.0,0.424773,0.557422,-0.02345,0.468641,0.687401,-0.037625,WHAT IS UP
0.258352,0.777292,0.0,0.421107,0.55536,-0.021133,0.446711,0.686605,-0.035031,WHAT IS UP
0.252935,0.774309,0.0,0.413725,0.548349,-0.013699,0.433953,0.673854,-0.029756,WHAT IS UP
0.242843,0.771216,0.0,0.405786,0.529407,-0.013154,0.416697,0.655231,-0.028773,WHAT IS UP
0.241667,0.777964,0.0,0.323328,0.394934,-0.05571,0.398312,0.43652,-0.053264,WHAT IS UP
0.238805,0.782296,0.0,0.232383,0.361305,-0.038434,0.315204,0.372801,-0.049709,WHAT IS UP
0.231619,0.77929,0.0,0.174107,0.365211,-0.054842,0.253952,0.354102,-0.068518,WHAT IS UP
0.213376,0.778771,0.0,0.128271,0.389327,-0.059724,0.211871,0.360357,-0.071955,WHAT IS UP
0.203725,0.805591,0.0,0.045552,0.458682,-0.060504,0.143734,0.39462,-0.066447,WHAT IS UP
0.194239,0.814085,0.0,0.035768,0.470649,-0.062793,0.132797,0.406283,-0.069499,WHAT IS UP
0.190208,0.813098,0.0,0.034746,0.47162,-0.058769,0.12629,0.405857,-0.066898,WHAT IS UP
0.187832,0.809234,0.0,0.036759,0.465626,-0.061688,0.129676,0.404662,-0.069248,WHAT IS UP
0.185726,0.811862,0.0,0.03733,0.467545,-0.065299,0.130727,0.404359,-0.071874,WHAT IS UP
0.184312,0.812171,0.0,0.036444,0.467771,-0.066496,0.129303,0.404833,-0.071807,WHAT IS UP
0.17997,0.813742,1e-06,0.03241,0.467777,-0.066868,0.125617,0.403718,-0.073443,WHAT IS UP
0.177081,0.806638,1e-06,0.053648,0.430317,-0.069324,0.153551,0.384064,-0.082116,WHAT IS UP
0.158349,0.753117,0.0,0.344317,0.568647,-0.050398,0.328492,0.683739,-0.05827,WHAT IS UP
0.173651,0.757752,0.0,0.361918,0.585115,-0.032199,0.339497,0.691264,-0.041241,WHAT IS UP
0.16544,0.782191,0.0,0.360925,0.604811,-0.031814,0.344393,0.715625,-0.041228,WHAT IS UP
0.153207,0.794621,0.0,0.357631,0.621047,-0.035111,0.352366,0.735415,-0.040918,WHAT IS UP
0.150149,0.793292,0.0,0.356912,0.618454,-0.024141,0.349377,0.73422,-0.032976,WHAT IS UP
0.152035,0.796581,0.0,0.355761,0.617894,-0.020374,0.347714,0.733513,-0.030302,WHAT IS UP
0.151588,0.795791,0.0,0.35728,0.619323,-0.018384,0.344571,0.736078,-0.027967,WHAT IS UP
0.168615,0.807683,0.0,0.372371,0.619291,-0.025413,0.325199,0.755554,-0.033507,WHAT IS UP
0.189827,0.77061,0.0,0.394786,0.608142,-0.011714,0.322479,0.737107,-0.018195,WHAT IS UP
0.2044,0.73338,0.0,0.408045,0.606581,-0.008475,0.329608,0.720277,-0.015202,WHAT IS UP
0.205982,0.721315,0.0,0.412583,0.606913,-0.013416,0.326385,0.712561,-0.018814,WHAT IS UP
0.203074,0.721597,0.0,0.41451,0.610286,-0.014915,0.332375,0.714689,-0.021658,WHAT IS UP
0.202579,0.71976,-0.0,0.413294,0.612676,-0.01434,0.324525,0.709229,-0.02193,WHAT IS UP
0.201444,0.718654,-0.0,0.412248,0.621716,-0.009051,0.319902,0.71233,-0.018088,WHAT IS UP
0.198748,0.721515,-0.0,0.407794,0.616816,-0.005941,0.312474,0.709795,-0.014226,WHAT IS UP
0.19709,0.735791,-0.0,0.394582,0.588225,-0.005616,0.299842,0.687978,-0.010584,WHAT IS UP
0.191392,0.770558,0.0,0.249736,0.44092,-0.034478,0.32876,0.472238,-0.028255,WHAT IS UP
0.185764,0.811138,0.0,0.09728,0.454762,-0.018057,0.154531,0.418924,-0.043694,WHAT IS UP
0.165036,0.821557,0.0,0.078842,0.430954,-0.060806,0.157279,0.466846,-0.06687,WHAT IS UP
0.165799,0.81535,0.0,0.080898,0.427578,-0.059523,0.158386,0.467746,-0.064435,WHAT IS UP
0.117154,0.820161,0.0,0.118712,0.550696,-0.044443,0.186405,0.428492,-0.051878,WHAT IS UP
0.134916,0.87429,0.0,0.337839,0.682101,-0.062144,0.363039,0.799279,-0.058792,WHAT IS UP
0.145928,0.828848,1e-06,0.355379,0.595027,-0.04681,0.380516,0.725259,-0.043143,WHAT IS UP
0.159519,0.806422,0.0,0.364741,0.595966,-0.008671,0.340568,0.739941,-0.013177,WHAT IS UP
0.171248,0.77736,-0.0,0.378621,0.617494,-0.004449,0.305857,0.736277,-0.01084,WHAT IS UP
0.179985,0.761404,-0.0,0.387968,0.630603,-0.008199,0.298402,0.732819,-0.018105,WHAT IS UP
0.199751,0.726665,0.0,0.406164,0.644735,0.010315,0.319969,0.721448,-0.001279,WHAT IS UP
0.199182,0.722213,-0.0,0.408263,0.643824,-0.0014,0.318337,0.719419,-0.013922,WHAT IS UP
0.195225,0.735512,-0.0,0.395023,0.619147,0.001916,0.307337,0.695223,-0.004506,WHAT IS UP
0.18177,0.807444,0.0,0.091772,0.418267,-0.031372,0.161291,0.384139,-0.044803,WHAT IS UP
0.182009,0.809417,0.0,0.069554,0.427655,-0.036355,0.128974,0.429426,-0.050748,WHAT IS UP
0.175463,0.821201,0.0,0.052834,0.449929,-0.052846,0.120357,0.449273,-0.062626,WHAT IS UP
0.178771,0.811475,0.0,0.055094,0.447659,-0.065867,0.13274,0.464101,-0.06846,WHAT IS UP
0.177174,0.802255,0.0,0.067035,0.435682,-0.063608,0.140833,0.466421,-0.070813,WHAT IS UP
0.171368,0.798644,0.0,0.076552,0.424707,-0.058986,0.158082,0.439962,-0.065964,WHAT IS UP
0.129725,0.775802,0.0,0.152191,0.372816,-0.043255,0.205289,0.436575,-0.048759,WHAT IS UP
0.126282,0.744444,0.0,0.324135,0.429296,0.006659,0.353734,0.552068,-0.0035,WHAT IS UP
0.133636,0.696964,0.0,0.378622,0.483886,0.001931,0.386091,0.637832,-0.015616,WHAT IS UP
0.151248,0.665583,0.0,0.388825,0.503759,-0.002185,0.37413,0.659039,-0.011494,WHAT IS UP
0.184577,0.664089,0.0,0.412232,0.567548,-0.006763,0.340992,0.698011,-0.023299,WHAT IS UP
0.209365,0.709623,0.0,0.402712,0.650245,-0.000851,0.371137,0.761348,-0.010746,WHAT IS UP
0.219047,0.722971,0.0,0.42371,0.666185,-0.008227,0.361402,0.771447,-0.017214,WHAT IS UP
0.215822,0.730587,0.0,0.425316,0.673884,-0.00412,0.379309,0.774093,-0.011943,WHAT IS UP
0.211814,0.71686,0.0,0.419352,0.666147,-0.005547,0.392803,0.772886,-0.011936,WHAT IS UP
0.195489,0.702877,0.0,0.419405,0.630989,-0.006484,0.329071,0.714903,-0.019512,WHAT IS UP
0.181483,0.706059,0.0,0.390526,0.563801,-0.008825,0.321164,0.69562,-0.014385,WHAT IS UP
0.149219,0.771071,1e-06,0.266781,0.447498,-0.044266,0.174041,0.37544,-0.037529,WHAT IS UP
0.166557,0.82933,0.0,0.002293,0.511351,-0.037689,0.111618,0.46218,-0.058306,WHAT IS UP
0.161991,0.855541,1e-06,-0.006814,0.51651,-0.067752,0.109605,0.470896,-0.071931,WHAT IS UP
0.152187,0.834901,0.0,0.00258,0.476434,-0.064108,0.123117,0.504677,-0.068866,WHAT IS UP
0.155795,0.824029,0.0,0.004595,0.44801,-0.060205,0.125211,0.504397,-0.073597,WHAT IS UP
0.148689,0.820702,0.0,0.0187,0.428794,-0.051627,0.145636,0.535569,-0.064854,WHAT IS UP
0.120274,0.797767,-0.0,0.244231,0.519297,-0.062582,0.236394,0.568006,-0.050697,WHAT IS UP
0.118493,0.753415,0.0,0.303441,0.391693,0.000627,0.359119,0.535807,-0.023054,WHAT IS UP
0.115183,0.734285,-0.0,0.406307,0.535675,0.003534,0.384008,0.685734,-0.006877,WHAT IS UP
0.117855,0.7546,0.0,0.401323,0.600887,0.022322,0.37162,0.719068,0.012242,WHAT IS UP
0.14515,0.694862,0.0,0.410925,0.619977,0.064425,0.395322,0.771017,0.041916,WHAT IS UP
0.185529,0.659847,0.0,0.419676,0.62823,0.017757,0.386332,0.764295,0.004887,WHAT IS UP
0.223186,0.707908,0.0,0.432224,0.68597,-0.007084,0.343611,0.75932,-0.017794,WHAT IS UP
0.217312,0.708832,0.0,0.42897,0.68759,-0.003917,0.359234,0.766322,-0.01444,WHAT IS UP
0.201573,0.692687,0.0,0.413804,0.649511,-0.006409,0.364839,0.745401,-0.012306,WHAT IS UP
0.196046,0.688707,0.0,0.25357,0.301277,-0.042302,0.321318,0.36338,-0.036511,WHAT IS UP
0.178273,0.708691,0.0,0.154698,0.302667,-0.029998,0.203202,0.296864,-0.041315,WHAT IS UP
0.168963,0.748076,0.0,0.067107,0.348357,-0.015805,0.172801,0.470944,-0.02885,WHAT IS UP
0.158659,0.801556,0.0,-0.003566,0.469573,-0.04368,0.111177,0.437977,-0.055101,WHAT IS UP
0.158973,0.805804,-0.0,-0.004791,0.464255,-0.032256,0.126213,0.550333,-0.037047,WHAT IS UP
0.154807,0.798195,0.0,-0.005339,0.447699,-0.031624,0.121239,0.527305,-0.040696,WHAT IS UP
0.15421,0.79212,0.0,-0.002023,0.434481,-0.039269,0.135497,0.526289,-0.042176,WHAT IS UP
0.153821,0.791435,-0.0,0.039076,0.401096,-0.033,0.147112,0.56436,-0.033749,WHAT IS UP
0.1642,0.749007,1e-06,0.1835,0.313367,-0.051136,0.245382,0.314183,-0.061108,WHAT IS UP
0.195491,0.762625,0.0,0.291043,0.357092,-0.025784,0.314189,0.584432,-0.042472,WHAT IS UP
0.198991,0.768157,0.0,0.326965,0.392203,-0.006603,0.364117,0.58692,-0.021672,WHAT IS UP
0.206936,0.758588,0.0,0.439287,0.598685,-0.018532,0.439082,0.619248,-0.024453,WHAT IS UP
0.20592,0.72733,0.0,0.436624,0.651443,-0.001119,0.417539,0.769418,-0.013574,WHAT IS UP
0.228884,0.722222,0.0,0.444165,0.68423,-0.014492,0.370219,0.76094,-0.022155,WHAT IS UP
0.221094,0.73647,0.0,0.43772,0.676579,-0.020257,0.339119,0.737271,-0.026746,WHAT IS UP
0.205263,0.726986,0.0,0.411472,0.585214,-0.023509,0.352731,0.719493,-0.021777,WHAT IS UP
0.669751,0.856173,1e-06,0.751198,0.510346,-0.080433,0.695504,0.463568,-0.077933,WHAT IS UP
0.676114,0.889895,0.0,0.793324,0.573113,-0.103999,0.722321,0.60707,-0.0934,WHAT IS UP
0.686068,0.885995,0.0,0.798214,0.55496,-0.091487,0.732307,0.522891,-0.087246,WHAT IS UP
0.687168,0.883953,0.0,0.795413,0.550519,-0.103352,0.732937,0.526685,-0.086587,WHAT IS UP
0.684097,0.883325,0.0,0.795456,0.548741,-0.106406,0.730727,0.612393,-0.08577,WHAT IS UP
0.68782,0.837329,0.0,0.722589,0.445101,-0.06641,0.64568,0.443611,-0.078014,WHAT IS UP
0.692458,0.793375,1e-06,0.643064,0.416337,-0.025085,0.613442,0.410505,-0.041838,WHAT IS UP
0.680758,0.753126,1e-06,0.575003,0.407618,-0.023194,0.557969,0.408521,-0.035624,WHAT IS UP
0.664389,0.73714,0.0,0.518444,0.419653,-0.034821,0.468797,0.519985,-0.046844,WHAT IS UP
0.657565,0.763778,0.0,0.447973,0.533035,-0.038784,0.42552,0.55809,-0.040791,WHAT IS UP
0.653246,0.746818,0.0,0.432511,0.567735,-0.012323,0.428087,0.694078,-0.017813,WHAT IS UP
0.630114,0.765188,0.0,0.428206,0.568938,-0.026398,0.497759,0.733538,-0.032242,WHAT IS UP
0.62633,0.753892,0.0,0.428605,0.57218,-0.036133,0.469888,0.739774,-0.043381,WHAT IS UP
0.631909,0.787289,0.0,0.510104,0.469831,-0.034543,0.550353,0.58759,-0.021779,WHAT IS UP
0.638047,0.775294,0.0,0.594662,0.389739,-0.008678,0.565748,0.508326,-0.009663,WHAT IS UP
0.638485,0.783405,1e-06,0.700107,0.371903,-0.09706,0.636933,0.364803,-0.095049,WHAT IS UP
0.675187,0.834461,0.0,0.774091,0.57114,-0.06392,0.733937,0.472432,-0.071967,WHAT IS UP
0.689587,0.822762,0.0,0.779739,0.552541,-0.075938,0.73702,0.49419,-0.079132,WHAT IS UP
0.690524,0.823459,0.0,0.783614,0.53472,-0.068363,0.735052,0.512127,-0.072376,WHAT IS UP
0.704433,0.812731,0.0,0.718041,0.436921,-0.018915,0.627119,0.520914,-0.023842,WHAT IS UP
0.65832,0.724483,0.0,0.578722,0.411273,-0.032856,0.512215,0.55567,-0.046198,WHAT IS UP
0.660585,0.747037,-0.0,0.487434,0.491837,-0.03555,0.512952,0.658011,-0.036726,WHAT IS UP
0.229535,0.731939,0.0,0.420051,0.682142,-0.007829,0.386534,0.758467,-0.01248,WHAT IS UP
0.231745,0.735268,0.0,0.41774,0.692828,-0.020244,0.403223,0.769335,-0.025367,WHAT IS UP
0.195419,0.757237,0.0,0.17436,0.383434,-0.05593,0.209697,0.364679,-0.061629,WHAT IS UP
0.183463,0.788634,0.0,0.133663,0.414781,-0.047488,0.165985,0.382331,-0.06212,WHAT IS UP
0.170616,0.84468,0.0,0.395724,0.666379,-0.012861,0.376882,0.836887,-0.014045,WHAT IS UP
0.177492,0.858077,0.0,0.391984,0.690993,0.000612,0.358833,0.843224,0.002878,WHAT IS UP
0.179236,0.851762,0.0,0.394504,0.689767,-0.001308,0.348729,0.833886,0.00319,WHAT IS UP
0.18158,0.842608,0.0,0.397766,0.683778,-0.009654,0.382494,0.838349,-0.006855,WHAT IS UP
0.178526,0.836031,0.0,0.391784,0.680037,-0.010015,0.357471,0.818077,-0.010112,WHAT IS UP
0.167334,0.840915,0.0,0.378534,0.642773,-0.017497,0.323081,0.783263,-0.018624,WHAT IS UP
0.17559,0.835482,0.0,0.348848,0.560046,-0.037927,0.312901,0.73662,-0.036132,WHAT IS UP
0.191689,0.83856,0.0,0.333422,0.523036,-0.033441,0.303891,0.692761,-0.026469,WHAT IS UP
0.185307,0.88622,0.0,0.313219,0.60743,-0.075794,0.217294,0.47508,-0.09498,WHAT IS UP
0.19956,0.913258,0.0,0.080745,0.540344,-0.071159,0.182593,0.582133,-0.07835,WHAT IS UP
0.188486,0.917319,0.0,0.071709,0.562332,-0.080879,0.156693,0.60347,-0.078889,WHAT IS UP
0.192497,0.915486,0.0,0.081086,0.563615,-0.076037,0.157091,0.612431,-0.084832,WHAT IS UP
0.193493,0.920287,0.0,0.086783,0.567508,-0.078829,0.15693,0.615097,-0.081132,WHAT IS UP
0.195448,0.919981,0.0,0.085763,0.568187,-0.075808,0.151656,0.617145,-0.08105,WHAT IS UP
0.195149,0.91839,0.0,0.088411,0.567482,-0.079923,0.157143,0.626432,-0.08412,WHAT IS UP
0.17085,0.897134,0.0,0.133243,0.499938,-0.032632,0.214313,0.623932,-0.048858,WHAT IS UP
0.139111,0.854566,0.0,0.219336,0.435039,0.003174,0.264438,0.610078,-0.007162,WHAT IS UP
0.155892,0.81651,0.0,0.263563,0.41514,-0.01272,0.315006,0.549243,-0.019031,WHAT IS UP
0.145948,0.790741,0.0,0.292763,0.414476,-0.009547,0.34537,0.551128,-0.01529,WHAT IS UP
0.158907,0.76283,0.0,0.405183,0.554996,0.036819,0.384842,0.704152,0.015399,WHAT IS UP
0.183956,0.718508,0.0,0.419143,0.585369,0.012131,0.397111,0.740012,-0.004126,WHAT IS UP
0.215709,0.718432,0.0,0.402258,0.661464,-0.007487,0.385241,0.751582,-0.01516,WHAT IS UP
0.22194,0.74946,-0.0,0.388556,0.691613,0.000134,0.368431,0.758467,-0.011163,WHAT IS UP
0.222047,0.747766,-0.0,0.391605,0.713943,-0.010079,0.381403,0.769659,-0.017108,WHAT IS UP
0.221456,0.74377,0.0,0.412568,0.699141,-0.013038,0.40229,0.775836,-0.018748,WHAT IS UP
0.217095,0.723883,0.0,0.417183,0.675217,-0.011028,0.412959,0.768086,-0.016633,WHAT IS UP
